58 1538442017 1.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442018 1.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442019 1.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442020 1.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442021 1.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442032 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442033 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442034 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442035 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442036 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442131 2.000000 -1.000000 2.000000 2.000000 0.000000
58 1538442130 2.000000 -1.000000 2.000000 2.000000 0.000000
58 1538442129 2.000000 -1.000000 2.000000 2.000000 0.000000
58 1538442128 2.000000 -1.000000 2.000000 2.000000 0.000000
58 1538442127 2.000000 -1.000000 2.000000 2.000000 0.000000
55 1538442036 0.400000 -1.000000 0.400000 0.400000 0.000000
55 1538442035 0.400000 -1.000000 0.400000 0.400000 0.000000
55 1538442034 0.400000 -1.000000 0.400000 0.400000 0.000000
55 1538442033 0.400000 -1.000000 0.400000 0.400000 0.000000
55 1538442032 0.400000 -1.000000 0.400000 0.400000 0.000000
55 1538442021 3.000000 -1.000000 3.000000 3.000000 0.000000
55 1538442020 3.000000 -1.000000 3.000000 3.000000 0.000000
55 1538442019 3.000000 -1.000000 3.000000 3.000000 0.000000
55 1538442018 3.000000 -1.000000 3.000000 3.000000 0.000000
55 1538442017 3.000000 -1.000000 3.000000 3.000000 0.000000
55 1538442017 3.000000 -1.000000 -101.000000 0.000000 0.000000
55 1538442018 3.000000 -1.000000 -101.000000 0.000000 0.000000
55 1538442019 3.000000 -1.000000 -101.000000 0.000000 0.000000
55 1538442020 3.000000 -1.000000 -101.000000 0.000000 0.000000
55 1538442021 3.000000 -1.000000 -101.000000 0.000000 0.000000
55 1538442032 0.400000 -1.000000 -101.000000 0.000000 0.000000
55 1538442033 0.400000 -1.000000 -101.000000 0.000000 0.000000
55 1538442034 0.400000 -1.000000 -101.000000 0.000000 0.000000
55 1538442035 0.400000 -1.000000 -101.000000 0.000000 0.000000
55 1538442036 0.400000 -1.000000 -101.000000 0.000000 0.000000
58 1538442127 2.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442128 2.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442129 2.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442130 2.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442131 2.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538442817 0.600000 -1.000000 -101.000000 0.000000 0.000000
58 1538442818 0.600000 -1.000000 -101.000000 0.000000 0.000000
58 1538442819 0.600000 -1.000000 -101.000000 0.000000 0.000000
58 1538442820 0.600000 -1.000000 -101.000000 0.000000 0.000000
58 1538442821 0.600000 -1.000000 -101.000000 0.000000 0.000000
58 1538442832 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442833 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442834 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442835 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442836 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442842 0.400000 -1.000000 -101.000000 0.000000 0.000000
58 1538442843 0.400000 -1.000000 -101.000000 0.000000 0.000000
58 1538442844 0.400000 -1.000000 -101.000000 0.000000 0.000000
58 1538442845 0.400000 -1.000000 -101.000000 0.000000 0.000000
58 1538442846 0.400000 -1.000000 -101.000000 0.000000 0.000000
58 1538442847 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442848 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442849 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442850 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442851 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442982 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442983 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442984 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442985 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538442986 0.200000 -1.000000 -101.000000 0.000000 0.000000
58 1538443007 4.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538443008 4.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538443009 4.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538443010 4.000000 -1.000000 -101.000000 0.000000 0.000000
58 1538443011 4.000000 -1.000000 -101.000000 0.000000 0.000000
